p1;p2
5.32399e-37;-1.40843
4.56268e-37;1.40842
3.90999e-37;-1.40843
3.35081e-37;1.40844
2.87187e-37;-1.40844
2.46131e-37;1.40844
2.10938e-37;-1.40844
1.80787e-37;1.40844
1.54947e-37;-1.40844
1.32795e-37;1.40842
1.13799e-37;-1.40842
9.75211e-38;1.40842
8.35685e-38;-1.40844
7.16202e-38;1.40844
6.13796e-38;-1.40844
5.26063e-38;1.40844
4.50865e-38;-1.40843
3.86393e-38;1.40842
3.31117e-38;-1.40844
2.83778e-38;1.40843
2.43188e-38;-1.40844
2.08428e-38;1.40844
1.78634e-38;-1.40844
1.53094e-38;1.40843
1.31201e-38;-1.40843
1.12436e-38;1.40843
9.6359e-39;-1.40842
8.25722e-39;1.40843
7.07626e-39;-1.40843
6.06436e-39;1.40843
5.19696e-39;-1.40845
4.45416e-39;1.40844
3.81731e-39;-1.40844
3.27156e-39;1.40844
2.80393e-39;-1.40845
2.40318e-39;1.40843
2.05949e-39;-1.40845
1.76514e-39;1.40843
1.51266e-39;-1.40845
1.29651e-39;1.40843
1.11107e-39;-1.40845
9.52278e-40;1.40842
8.16023e-40;-1.40844
6.99349e-40;1.40844
5.99365e-40;-1.40844
5.13697e-40;1.40844
4.40255e-40;-1.40842
3.77279e-40;1.40842
3.23312e-40;-1.40842
2.77057e-40;1.40843
2.37433e-40;-1.40843
2.03472e-40;1.40845
1.74394e-40;-1.40844
1.49468e-40;1.40844
1.28099e-40;-1.40844
1.09789e-40;1.40844
9.4093e-41;-1.40842
8.06336e-41;1.40842
6.90991e-41;-1.40843
5.92167e-41;1.40843
5.07471e-41;-1.40844
4.3492e-41;1.40845
3.72757e-41;-1.40844
3.1946e-41;1.40844
2.73789e-41;-1.40844
2.34647e-41;1.40844
2.01104e-41;-1.40844
1.72354e-41;1.40844
1.47711e-41;-1.40844
1.26594e-41;1.40844
1.08498e-41;-1.40843
9.29823e-42;1.40843
7.96854e-42;-1.40843
6.82911e-42;1.40845
5.85328e-42;-1.40843
5.01605e-42;1.40845
4.29925e-42;-1.40844
3.68456e-42;1.40843
3.1577e-42;-1.40845
2.70649e-42;1.40843
2.31938e-42;-1.40844
1.98784e-42;1.40843
1.70355e-42;-1.40842
1.45987e-42;1.40845
1.25127e-42;-1.40844
1.07241e-42;1.40843
9.19049e-43;-1.40844
7.87649e-43;1.40843
6.75014e-43;-1.40843
5.78478e-43;1.40844
4.95793e-43;-1.40844
4.2492e-43;1.40844
3.6417e-43;-1.40845
3.12121e-43;1.40843
2.67482e-43;-1.40843
2.29229e-43;1.40844
1.96459e-43;-1.40844
1.68369e-43;1.40844
1.44298e-43;-1.40845
1.23674e-43;1.40843
1.05987e-43;-1.40844
9.08375e-44;1.40844
7.78538e-44;-1.40844
6.67235e-44;1.40844
5.71858e-44;-1.40843
4.90077e-44;1.40844
4.20012e-44;-1.40844
3.59979e-44;1.40844
3.08516e-44;-1.40844
2.64408e-44;1.40845
2.26616e-44;-1.40843
1.94213e-44;1.40845
1.66457e-44;-1.40842
1.42642e-44;1.40843
1.22246e-44;-1.40842
1.04754e-44;1.40844
8.97788e-45;-1.40843
7.69391e-45;1.40842
6.59334e-45;-1.40842
5.65017e-45;1.40843
4.84214e-45;-1.40844
4.14992e-45;1.40843
3.55649e-45;-1.40842
3.04777e-45;1.40845
2.6123e-45;-1.40844
2.2388e-45;1.40844
1.9187e-45;-1.40843
1.64434e-45;1.40842
1.40911e-45;-1.40843
1.20762e-45;1.40842
1.03484e-45;-1.40844
8.86909e-46;1.40844
7.60104e-46;-1.40843
6.51408e-46;1.40843
5.58244e-46;-1.40843
4.78408e-46;1.40844
4.10025e-46;-1.40842
3.51373e-46;1.40843
3.01115e-46;-1.40844
2.58074e-46;1.40842
2.21159e-46;-1.40845
1.89559e-46;1.40844
1.62458e-46;-1.40843
1.39224e-46;1.40843
1.1931e-46;-1.40845
1.02259e-46;1.40844
8.76431e-47;-1.40844
7.5113e-47;1.40845
6.43773e-47;-1.40843
5.51716e-47;1.40842
4.72796e-47;-1.40842
4.05165e-47;1.40842
3.47208e-47;-1.40843
2.97545e-47;1.40845
2.55023e-47;-1.40845
2.18576e-47;1.40845
1.87344e-47;-1.40845
1.60568e-47;1.40843
1.37603e-47;-1.40844
1.17928e-47;1.40844
1.01071e-47;-1.40842
8.66139e-48;1.40842
7.42231e-48;-1.40844
6.36125e-48;1.40843
5.45153e-48;-1.40844
4.67218e-48;1.40844
4.0042e-48;-1.40845
3.43192e-48;1.40843
2.94103e-48;-1.40845
2.52075e-48;1.40844
2.16033e-48;-1.40844
1.85153e-48;1.40845
1.58691e-48;-1.40843
1.35993e-48;1.40844
1.16553e-48;-1.40844
9.98909e-49;1.40843
8.56058e-49;-1.40844
7.33661e-49;1.40844
6.28761e-49;-1.40844
5.38877e-49;1.40843
4.61813e-49;-1.40844
3.95788e-49;1.40843
3.39176e-49;-1.40845
2.90704e-49;1.40845
2.49158e-49;-1.40842
2.13512e-49;1.40843
1.82973e-49;-1.40844
1.56818e-49;1.40843
1.34392e-49;-1.40843
1.15176e-49;1.40845
9.87166e-50;-1.40844
8.4605e-50;1.40844
7.25099e-50;-1.40844
6.21424e-50;1.40844
5.32586e-50;-1.40844
4.56435e-50;1.40844
3.91193e-50;-1.40845
3.3528e-50;1.40843
2.87339e-50;-1.40845
2.46275e-50;1.40845
2.11081e-50;-1.40844
1.80907e-50;1.40844
1.55041e-50;-1.40844
1.32878e-50;1.40843
1.13877e-50;-1.40842
9.75865e-51;1.40844
8.36345e-51;-1.40843
7.16726e-51;1.40844
6.14254e-51;-1.40843
5.26407e-51;1.40842
4.51108e-51;-1.40842
3.86572e-51;1.40844
3.31319e-51;-1.40844
2.83949e-51;1.40843
2.43343e-51;-1.40843
2.08547e-51;1.40842
1.78708e-51;-1.40843
1.53153e-51;1.40843
1.31249e-51;-1.40842
1.12475e-51;1.40842
9.63843e-52;-1.40845
8.26089e-52;1.40843
7.07929e-52;-1.40845
6.06759e-52;1.40845
5.20042e-52;-1.40842
4.45642e-52;1.40843
3.81906e-52;-1.40843
3.27294e-52;1.40843
2.8048e-52;-1.40845
2.40393e-52;1.40843
2.0601e-52;-1.40844
1.76558e-52;1.40844
1.51319e-52;-1.40844
1.29687e-52;1.40843
1.11141e-52;-1.40844
9.52501e-53;1.40844
8.16315e-53;-1.40844
6.996e-53;1.40844
5.99574e-53;-1.40843
5.1384e-53;1.40842
4.40321e-53;-1.40843
3.77348e-53;1.40842
3.23369e-53;-1.40843
2.77122e-53;1.40843
2.37487e-53;-1.40843
2.03525e-53;1.40844
1.74426e-53;-1.40843
1.49483e-53;1.40843
1.28102e-53;-1.40845
1.09794e-53;1.40845
9.41062e-54;-1.40844
8.06533e-54;1.40843
6.9119e-54;-1.40844
5.92382e-54;1.40843
5.07663e-54;-1.40845
4.35103e-54;1.40843
3.72887e-54;-1.40845
3.19606e-54;1.40844
2.7392e-54;-1.40843
2.34749e-54;1.40843
2.01177e-54;-1.40844
1.72419e-54;1.40844
1.4777e-54;-1.40844
1.26642e-54;1.40844
1.08536e-54;-1.40843
9.30116e-55;1.40845
7.97181e-55;-1.40843
6.83163e-55;1.40844
5.85491e-55;-1.40843
5.01751e-55;1.40844
4.30014e-55;-1.40843
3.68518e-55;1.40844
3.15834e-55;-1.40844
2.70683e-55;1.40843
2.31974e-55;-1.40843
1.98805e-55;1.40845
1.70392e-55;-1.40842
1.46019e-55;1.40842
1.25126e-55;-1.40843
1.07235e-55;1.40845
9.19092e-56;-1.40842
7.87601e-56;1.40843
6.74956e-56;-1.40843
5.78444e-56;1.40845
4.95788e-56;-1.40843
4.24877e-56;1.40844
3.64133e-56;-1.40843
3.12049e-56;1.40845
2.67451e-56;-1.40842
2.29193e-56;1.40843
1.96414e-56;-1.40843
1.68324e-56;1.40842
1.44247e-56;-1.40842
1.2361e-56;1.40843
1.05932e-56;-1.40844
9.07875e-57;1.40845
7.78112e-57;-1.40844
6.66858e-57;1.40844
5.7152e-57;-1.40844
4.89826e-57;1.40843
4.1977e-57;-1.40843
3.59743e-57;1.40843
3.0829e-57;-1.40844
2.64219e-57;1.40843
2.26429e-57;-1.40843
1.94053e-57;1.40845
1.66321e-57;-1.40844
1.42547e-57;1.40843
1.2216e-57;-1.40842
1.04687e-57;1.40842
8.97081e-58;-1.40843
7.68797e-58;1.40843
6.58848e-58;-1.40845
5.6468e-58;1.40843
4.83935e-58;-1.40845
4.14789e-58;1.40844
3.55485e-58;-1.40843
3.0465e-58;1.40843
2.61078e-58;-1.40843
2.23748e-58;1.40845
1.91769e-58;-1.40843
1.64342e-58;1.40843
1.40836e-58;-1.40844
1.20705e-58;1.40843
1.03441e-58;-1.40844
8.8655e-59;1.40844
7.59833e-59;-1.40844
6.51208e-59;1.40843
5.58092e-59;-1.40845
4.78343e-59;1.40843
4.09933e-59;-1.40845
3.51344e-59;1.40843
3.0109e-59;-1.40845
2.58057e-59;1.40843
2.21151e-59;-1.40843
1.89519e-59;1.40845
1.62431e-59;-1.40844
1.39206e-59;1.40844
1.19308e-59;-1.40844
1.02255e-59;1.40844
8.76357e-60;-1.40843
7.51026e-60;1.40844
6.43676e-60;-1.40845
5.51678e-60;1.40843
4.72784e-60;-1.40844
4.05188e-60;1.40843
3.47245e-60;-1.40843
2.9759e-60;1.40842
2.55019e-60;-1.40843
2.18555e-60;1.40845
1.87317e-60;-1.40844
1.60534e-60;1.40844
1.37586e-60;-1.40843
1.17912e-60;1.40842
1.01045e-60;-1.40842
8.65909e-61;1.40843
7.42071e-61;-1.40845
6.3601e-61;1.40843
5.45054e-61;-1.40844
4.67139e-61;1.40844
4.0035e-61;-1.40843
3.431e-61;1.40843
2.94027e-61;-1.40844
2.51996e-61;1.40844
2.15969e-61;-1.40844
1.851e-61;1.40844
1.58636e-61;-1.40843
1.35948e-61;1.40843
1.16505e-61;-1.40843
9.98437e-62;1.40844
8.55678e-62;-1.40844
7.33361e-62;1.40844
6.28502e-62;-1.40844
5.38668e-62;1.40844
4.61663e-62;-1.40843
3.95638e-62;1.40842
3.39045e-62;-1.40842
2.90541e-62;1.40845
2.49014e-62;-1.40843
2.13408e-62;1.40845
1.8291e-62;-1.40844
1.56767e-62;1.40844
1.34354e-62;-1.40843
1.15138e-62;1.40844
9.86766e-63;-1.40842
8.45614e-63;1.40843
7.24659e-63;-1.40845
6.21111e-63;1.40842
5.32265e-63;-1.40842
4.56128e-63;1.40842
3.90878e-63;-1.40843
3.34983e-63;1.40843
2.87069e-63;-1.40845
2.46044e-63;1.40845
2.1088e-63;-1.40842
1.80712e-63;1.40844
1.54877e-63;-1.40844
1.32735e-63;1.40844
1.13762e-63;-1.40845
9.75023e-64;1.40843
8.35601e-64;-1.40842
7.1605e-64;1.40844
6.13669e-64;-1.40844
5.25936e-64;1.40844
4.5076e-64;-1.40844
3.86332e-64;1.40844
3.31097e-64;-1.40843
2.83746e-64;1.40844
2.4319e-64;-1.40844
2.08419e-64;1.40843
1.78618e-64;-1.40845
1.53091e-64;1.40842
1.31186e-64;-1.40844
1.12429e-64;1.40844
9.63574e-65;-1.40844
8.25802e-65;1.40844
7.07743e-65;-1.40844
6.06565e-65;1.40844
5.1984e-65;-1.40844
4.45513e-65;1.40844
3.81821e-65;-1.40844
3.27237e-65;1.40843
2.80443e-65;-1.40843
2.40331e-65;1.40844
2.05975e-65;-1.40843
1.76517e-65;1.40842
1.51269e-65;-1.40842
1.29625e-65;1.40843
1.1109e-65;-1.40845
9.52122e-66;1.40843
8.15981e-66;-1.40845
6.99363e-66;1.40842
5.99311e-66;-1.40844
5.13649e-66;1.40844
4.40223e-66;-1.40844
3.77286e-66;1.40844
3.23357e-66;-1.40842
2.77104e-66;1.40842
2.37461e-66;-1.40844
2.03517e-66;1.40844
1.74418e-66;-1.40844
1.49479e-66;1.40844
1.28113e-66;-1.40844
1.09801e-66;1.40844
9.41065e-67;-1.40844
8.06555e-67;1.40844
6.91254e-67;-1.40843
5.92399e-67;1.40844
5.07707e-67;-1.40844
4.3513e-67;1.40844
3.72923e-67;-1.40844
3.19609e-67;1.40844
2.73915e-67;-1.40843
2.34736e-67;1.40845
