p1;p2
6;6
6;6
0.751998;0.751998
-0.0868446;-0.0868446
0.0867144;0.0867144
0.63391;0.63391
0.265727;0.265727
-0.0868745;-0.0868745
0.0870267;0.0870267
0.751807;0.751807
-0.0868439;-0.0868439
0.0865488;0.0865488
-0.426297;-0.426297
-0.75202;-0.75202
0.0868436;0.0868436
-0.0871249;-0.0871249
1.0409;1.0409
1.04076;1.04076
