p1;p2
8.02915;64.4715
8.02886;64.4668
8.02858;64.4623
8.0283;64.4577
8.028;64.453
8.02771;64.4484
8.02743;64.4439
8.02715;64.4393
8.02686;64.4347
8.02658;64.4301
8.02629;64.4255
8.02601;64.421
8.02571;64.4163
8.02543;64.4118
8.02515;64.4072
8.02485;64.4025
8.02457;64.3979
8.02429;64.3934
8.02401;64.3888
8.02371;64.3842
8.02343;64.3796
8.02314;64.375
8.02286;64.3705
8.02257;64.3658
8.02228;64.3613
8.022;64.3567
8.02172;64.3521
8.02142;64.3474
8.02114;64.3429
8.02086;64.3383
8.02057;64.3338
8.02028;64.3291
8.02;64.3246
8.01971;64.32
8.01943;64.3154
8.01913;64.3108
8.01885;64.3062
8.01857;64.3016
8.01829;64.2971
8.01799;64.2924
8.0177;64.2878
8.01742;64.2833
8.01714;64.2787
8.01685;64.2741
8.01656;64.2695
8.01628;64.265
8.01599;64.2604
8.01571;64.2558
8.01542;64.2511
8.01513;64.2466
8.01485;64.242
8.01457;64.2375
8.01427;64.2328
8.01399;64.2282
8.0137;64.2237
8.01342;64.2191
8.01314;64.2146
8.01284;64.2099
8.01256;64.2054
8.01227;64.2007
8.01199;64.1962
8.01171;64.1916
8.01141;64.187
8.01113;64.1824
8.01085;64.1779
8.01057;64.1733
8.01026;64.1686
8.00998;64.1641
8.0097;64.1595
8.00942;64.155
8.00913;64.1504
8.00884;64.1458
8.00856;64.1412
8.00827;64.1366
8.00798;64.132
8.0077;64.1275
8.00742;64.1229
8.00712;64.1183
8.00684;64.1137
8.00656;64.1092
8.00628;64.1046
8.00599;64.1001
8.00569;64.0953
-8.1302;66.1062
-8.12993;66.1009
-8.12956;66.0947
-8.12917;66.0884
-8.12879;66.0822
-8.1284;66.0759
-8.12803;66.0698
-8.12764;66.0635
-8.12725;66.0572
-8.12687;66.051
-8.12648;66.0447
-8.12611;66.0386
-8.12571;66.0323
-8.12534;66.0261
-8.12495;66.0199
-8.12457;66.0137
-8.12418;66.0074
-8.1238;66.0012
-8.12342;65.995
-8.12303;65.9887
-8.12265;65.9825
-8.12227;65.9763
-8.12188;65.97
-8.12149;65.9637
-8.12112;65.9576
-8.12074;65.9514
-8.12034;65.9451
-8.11996;65.9388
-8.11958;65.9326
-8.11919;65.9263
-8.11881;65.9201
-8.11843;65.9139
-8.11805;65.9077
-8.11765;65.9014
-8.11728;65.8953
-8.11689;65.889
-8.11651;65.8828
-8.11612;65.8765
-8.11575;65.8704
-8.11536;65.8641
-8.11498;65.8579
-8.11458;65.8516
-8.11421;65.8455
-8.11382;65.8392
-8.11344;65.833
-8.11307;65.8268
-8.11267;65.8205
-8.11229;65.8143
-8.1119;65.808
-8.11153;65.8019
-8.11114;65.7956
-8.11076;65.7894
-8.11036;65.7831
-8.10999;65.777
-8.1096;65.7707
-8.10922;65.7645
-8.10885;65.7584
-8.10845;65.7521
-8.10807;65.7459
-8.10769;65.7396
-8.10731;65.7334
-8.10691;65.7272
-8.10653;65.721
-8.10615;65.7147
-8.10577;65.7085
-8.10537;65.7022
-8.105;65.6961
-8.10462;65.6899
-8.10423;65.6836
-8.10385;65.6775
-8.10346;65.6712
-8.10308;65.665
-8.10271;65.6589
-8.10231;65.6526
-8.10193;65.6464
-8.10154;65.6401
-8.10117;65.6339
-8.10078;65.6277
-8.10039;65.6214
-8.10002;65.6153
-8.09962;65.609
-8.09924;65.6028
-8.09886;65.5966
-8.09847;65.5904
-8.09809;65.5842
-8.09771;65.578
-8.09733;65.5718
-8.09695;65.5656
-8.09656;65.5593
-8.09618;65.5531
-8.09578;65.5469
-8.09541;65.5407
-8.09503;65.5345
-8.09463;65.5282
-8.09426;65.5221
-8.09388;65.5159
-8.09348;65.5096
-8.09311;65.5035
-8.09273;65.4973
-8.09234;65.491
-8.09196;65.4848
-8.09158;65.4786
-8.09119;65.4724
-8.09081;65.4662
-8.09041;65.4599
-8.09004;65.4538
-8.08966;65.4476
-8.08926;65.4413
-8.08889;65.4352
-8.0885;65.429
-8.08811;65.4227
-8.08773;65.4165
-8.08735;65.4103
-8.08698;65.4042
-8.08658;65.3979
-8.0862;65.3917
-8.08581;65.3855
-8.08543;65.3793
-8.08505;65.3731
-8.08467;65.367
-8.08428;65.3607
-8.0839;65.3545
-8.08352;65.3483
-8.08312;65.342
-8.08275;65.3359
-8.08237;65.3297
-8.08197;65.3234
-8.08159;65.3173
-8.08121;65.3111
-8.08084;65.3049
-8.08044;65.2987
-8.08007;65.2925
-8.07968;65.2863
-8.07929;65.28
-8.07891;65.2739
-8.07853;65.2677
-8.07815;65.2616
-8.07776;65.2553
-8.07737;65.2491
-8.077;65.2429
-8.07661;65.2367
-8.07622;65.2304
-8.07584;65.2243
-8.07546;65.2181
-8.07507;65.2119
-8.07469;65.2057
-8.07431;65.1995
-8.07393;65.1934
-8.07353;65.1871
-8.07315;65.1809
-8.07277;65.1747
-8.07239;65.1686
-8.07201;65.1624
-8.07161;65.1561
-8.07124;65.15
-8.07085;65.1438
-8.07046;65.1375
-8.07008;65.1313
-8.0697;65.1252
-8.06932;65.119
-8.06894;65.1129
-8.06855;65.1066
-8.06816;65.1004
-8.06779;65.0942
-8.0674;65.0881
-8.06702;65.0819
-8.06663;65.0756
-8.06625;65.0695
-8.06587;65.0633
-8.06548;65.0571
-8.06509;65.0509
-8.06471;65.0447
-8.06433;65.0385
-8.06395;65.0323
-8.06357;65.0262
-8.06318;65.02
-8.06279;65.0137
-8.06241;65.0076
-8.06203;65.0014
-8.06165;64.9952
-8.06127;64.9891
-8.06087;64.9828
-8.06049;64.9766
-8.06011;64.9705
-8.05973;64.9643
-8.05935;64.9581
-8.05896;64.952
-8.05857;64.9457
-8.05819;64.9395
-8.05781;64.9334
-8.05742;64.9272
-8.05705;64.9211
-8.05666;64.9149
-8.05628;64.9087
-8.05589;64.9024
-8.0555;64.8962
-8.05512;64.8901
-8.05474;64.8839
-8.05436;64.8778
-8.05397;64.8716
-8.05358;64.8653
-8.0532;64.8591
-8.05282;64.853
-8.05243;64.8468
-8.05205;64.8407
-8.05167;64.8345
-8.05129;64.8283
-8.0509;64.8221
-8.05051;64.8159
-8.05013;64.8097
-8.04975;64.8036
-8.04936;64.7974
-8.04898;64.7913
-8.0486;64.7851
-8.04822;64.7789
-8.04783;64.7727
-8.04745;64.7666
-8.04706;64.7603
-8.04668;64.7542
-8.04629;64.748
-8.04591;64.7418
-8.04553;64.7356
-8.04515;64.7295
-8.04476;64.7233
-8.04438;64.7172
-8.04399;64.711
-8.04361;64.7048
-8.04324;64.6987
-8.04285;64.6925
-8.04247;64.6864
-8.04207;64.6801
-8.04169;64.6739
-8.0413;64.6677
-8.04093;64.6616
-8.04054;64.6554
-8.04016;64.6493
-8.03977;64.6431
-8.03939;64.6369
-8.03901;64.6307
-8.03863;64.6246
-8.03824;64.6184
-8.03786;64.6123
-8.03748;64.6061
-8.03709;64.5999
-8.03671;64.5938
-8.03632;64.5876
-8.03594;64.5815
-8.03556;64.5753
-8.03517;64.569
-8.03478;64.5628
-8.0344;64.5567
-8.03401;64.5505
-8.03363;64.5444
-8.03324;64.5382
-8.03286;64.532
-8.03248;64.5259
-8.03209;64.5197
-8.03171;64.5136
-8.03133;64.5074
-8.03095;64.5012
-8.03056;64.4951
-8.03018;64.4889
-8.0298;64.4828
-8.02941;64.4766
-8.02903;64.4704
-8.02864;64.4643
-8.02826;64.4581
-8.02787;64.4519
-8.02749;64.4458
-8.02711;64.4396
-8.02672;64.4335
-8.02634;64.4273
-8.02595;64.4211
-8.02557;64.415
-8.02518;64.4088
-8.0248;64.4027
-8.02442;64.3965
-8.02403;64.3903
-8.02365;64.3842
-8.02328;64.3781
-8.0229;64.3719
-8.02251;64.3658
-8.02213;64.3596
-8.02174;64.3535
-8.02136;64.3473
-8.02097;64.3412
-8.02059;64.335
-8.0202;64.3288
-8.01982;64.3227
-8.01943;64.3165
-8.01905;64.3104
-8.01867;64.3042
-8.01828;64.298
-8.0179;64.2919
-8.01751;64.2857
-8.01713;64.2796
-8.01675;64.2734
-8.01636;64.2672
-8.01599;64.2612
-8.01561;64.255
-8.01522;64.2488
-8.01484;64.2427
-8.01445;64.2365
-8.01406;64.2304
-8.01368;64.2242
-8.01329;64.218
-8.01291;64.2119
-8.01252;64.2057
-8.01215;64.1997
-8.01176;64.1934
-8.01139;64.1874
-8.011;64.1812
-8.01061;64.1751
-8.01022;64.1689
-8.00984;64.1627
-8.00946;64.1566
-8.00907;64.1504
-8.00869;64.1443
-8.00832;64.1382
-8.00793;64.132
-8.00754;64.1259
-8.00715;64.1197
-8.00677;64.1136
-8.00639;64.1074
-8.006;64.1012
8.13059;66.1106
8.13028;66.1057
8.13;66.1011
8.12972;66.0965
8.12942;66.0917
8.12915;66.0872
8.12886;66.0825
8.12857;66.0778
8.12829;66.0733
8.128;66.0686
8.12771;66.0639
8.12742;66.0592
8.12715;66.0547
8.12686;66.05
8.12658;66.0454
8.12629;66.0407
8.126;66.036
8.12571;66.0314
8.12543;66.0268
8.12514;66.0221
8.12485;66.0174
8.12458;66.0129
8.12429;66.0082
8.12399;66.0035
8.12372;65.9989
8.12343;65.9942
8.12314;65.9896
8.12287;65.985
8.12257;65.9803
8.12228;65.9757
8.122;65.971
8.12172;65.9664
8.12142;65.9617
8.12113;65.957
8.12085;65.9524
8.12057;65.9478
8.12029;65.9432
8.12;65.9385
8.11971;65.9339
8.11943;65.9292
8.11914;65.9246
8.11885;65.9199
8.11857;65.9153
8.11828;65.9107
8.11799;65.906
8.1177;65.9013
8.11742;65.8967
8.11713;65.8921
8.11686;65.8875
8.11656;65.8828
8.11628;65.8781
8.116;65.8735
8.11571;65.8689
8.11541;65.8642
8.11514;65.8596
8.11485;65.855
8.11457;65.8503
8.11428;65.8457
8.11399;65.841
8.11371;65.8364
8.11342;65.8318
8.11313;65.8271
8.11285;65.8225
8.11256;65.8178
8.11227;65.8132
8.112;65.8086
8.1117;65.8039
8.11141;65.7992
8.11113;65.7946
8.11084;65.79
8.11057;65.7854
8.11027;65.7807
8.10999;65.7761
8.1097;65.7715
8.10942;65.7668
8.10914;65.7622
8.10885;65.7575
8.10856;65.7529
8.10828;65.7483
8.10799;65.7436
8.1077;65.739
8.10742;65.7344
8.10713;65.7297
8.10685;65.7252
8.10656;65.7204
8.10627;65.7158
8.10599;65.7112
8.1057;65.7065
8.10542;65.702
8.10513;65.6973
8.10484;65.6926
8.10456;65.688
8.10427;65.6834
8.10399;65.6788
8.1037;65.6741
8.10341;65.6694
8.10313;65.6648
8.10284;65.6602
8.10256;65.6556
8.10227;65.6509
8.10198;65.6463
8.1017;65.6417
8.10141;65.637
8.10113;65.6324
8.10084;65.6278
8.10056;65.6232
8.10027;65.6185
8.09998;65.6138
8.0997;65.6093
8.09941;65.6046
8.09913;65.6
8.09884;65.5953
8.09854;65.5906
8.09827;65.5861
8.09798;65.5814
8.09769;65.5768
8.09741;65.5722
8.09713;65.5676
8.09683;65.5629
8.09655;65.5583
8.09627;65.5537
8.09597;65.549
8.0957;65.5444
8.0954;65.5397
8.09512;65.5352
8.09484;65.5305
8.09454;65.5258
8.09426;65.5213
8.09397;65.5166
8.09369;65.512
8.0934;65.5073
8.09312;65.5028
8.09283;65.4981
8.09255;65.4935
8.09226;65.4889
8.09198;65.4843
8.09169;65.4796
8.09139;65.4749
8.09112;65.4704
8.09083;65.4657
8.09054;65.4611
8.09026;65.4564
8.08998;65.4519
8.08968;65.4472
8.0894;65.4426
8.08912;65.438
8.08884;65.4334
8.08854;65.4287
8.08825;65.4241
8.08797;65.4194
8.08769;65.4149
8.0874;65.4102
8.08711;65.4055
8.08683;65.401
8.08654;65.3963
8.08626;65.3917
8.08597;65.3871
8.08569;65.3825
8.08539;65.3778
8.08512;65.3732
8.08483;65.3686
8.08454;65.364
8.08425;65.3593
8.08397;65.3548
8.08368;65.3501
8.0834;65.3455
8.08311;65.3409
8.08283;65.3362
8.08254;65.3316
8.08226;65.327
8.08196;65.3223
8.08168;65.3178
8.0814;65.3131
8.08112;65.3086
8.08082;65.3039
8.08054;65.2993
8.08025;65.2946
8.07997;65.29
8.07968;65.2854
8.0794;65.2808
8.0791;65.2761
8.07883;65.2716
8.07854;65.2669
8.07825;65.2623
8.07796;65.2577
8.07768;65.2531
8.07739;65.2484
8.07711;65.2438
8.07682;65.2392
8.07653;65.2346
8.07624;65.2299
8.07597;65.2254
8.07567;65.2207
8.07539;65.2161
8.0751;65.2115
8.07482;65.2068
8.07454;65.2023
8.07425;65.1976
8.07397;65.1931
8.07367;65.1884
8.07339;65.1838
8.0731;65.1792
8.07282;65.1746
8.07253;65.1699
8.07225;65.1654
8.07195;65.1606
8.07167;65.1561
8.07138;65.1514
8.07111;65.1469
8.07081;65.1422
8.07053;65.1376
8.07024;65.133
8.06995;65.1284
8.06968;65.1238
8.06939;65.1192
8.06911;65.1146
8.06881;65.1099
8.06853;65.1053
8.06824;65.1007
8.06795;65.0961
8.06766;65.0914
8.06739;65.0869
8.06711;65.0823
8.06681;65.0776
8.06653;65.0731
8.06624;65.0684
8.06595;65.0638
8.06566;65.0591
8.06538;65.0546
8.06511;65.05
8.06481;65.0453
8.06453;65.0408
8.06424;65.0361
8.06395;65.0315
8.06366;65.0269
8.06338;65.0223
8.0631;65.0177
8.06281;65.013
8.06253;65.0085
8.06224;65.0038
8.06195;64.9992
8.06166;64.9946
8.06138;64.99
8.0611;64.9855
8.0608;64.9808
8.06052;64.9762
8.06023;64.9715
8.05995;64.967
8.05965;64.9623
8.05938;64.9577
8.0591;64.9532
8.0588;64.9485
8.05852;64.9439
8.05823;64.9393
8.05795;64.9347
8.05767;64.9302
8.05737;64.9254
8.05709;64.9209
8.0568;64.9162
8.05651;64.9116
8.05623;64.9071
8.05594;64.9024
8.05566;64.8979
8.05537;64.8932
8.05509;64.8886
8.05481;64.8841
8.05451;64.8794
8.05423;64.8748
8.05395;64.8702
8.05366;64.8656
8.05338;64.861
8.05308;64.8563
8.0528;64.8518
8.05252;64.8472
8.05223;64.8426
8.05194;64.838
8.05166;64.8334
8.05137;64.8287
8.05109;64.8242
8.05079;64.8195
8.05051;64.8149
8.05023;64.8104
8.04994;64.8057
8.04965;64.8011
8.04937;64.7966
8.04908;64.7919
8.0488;64.7874
8.0485;64.7826
8.04822;64.7781
8.04794;64.7735
8.04765;64.7689
8.04736;64.7643
8.04708;64.7597
8.04679;64.7551
8.04651;64.7505
8.04623;64.746
8.04593;64.7413
8.04565;64.7367
8.04536;64.732
8.04508;64.7275
8.04479;64.7229
8.04451;64.7183
8.04422;64.7137
8.04394;64.7091
8.04364;64.7044
8.04336;64.6999
8.04308;64.6953
8.04279;64.6907
8.04251;64.6861
8.04223;64.6815
8.04193;64.6768
8.04165;64.6723
8.04137;64.6677
8.04107;64.663
8.04079;64.6585
8.04051;64.6539
8.04021;64.6493
8.03993;64.6447
8.03965;64.6402
8.03935;64.6354
8.03907;64.6309
8.03879;64.6263
8.03849;64.6216
8.03821;64.6171
8.03793;64.6125
8.03764;64.6079
8.03736;64.6033
8.03708;64.5988
8.03678;64.5941
8.0365;64.5895
8.03622;64.5849
8.03592;64.5803
8.03564;64.5757
8.03535;64.5711
8.03507;64.5666
8.03478;64.5619
8.0345;64.5574
8.03422;64.5528
8.03392;64.5481
8.03364;64.5436
8.03336;64.539
8.03306;64.5343
8.03278;64.5298
8.03249;64.5252
8.03221;64.5206
8.03192;64.516
8.03164;64.5114
8.03136;64.5069
8.03106;64.5022
8.03078;64.4976
8.0305;64.4931
8.0302;64.4884
8.02992;64.4838
8.02963;64.4792
8.02935;64.4747
8.02906;64.47
8.02878;64.4655
8.0285;64.4609
8.02822;64.4564
8.02791;64.4517
8.02763;64.4471
8.02735;64.4426
8.02706;64.4379
8.02678;64.4333
8.02649;64.4287
8.02621;64.4242
8.02591;64.4195
8.02563;64.415
8.02535;64.4104
8.02507;64.4059
8.02477;64.4012
8.02449;64.3966
8.02421;64.3921
8.02391;64.3874
8.02363;64.3828
8.02334;64.3782
8.02306;64.3737
8.02278;64.3691
8.02248;64.3645
8.0222;64.3599
8.02192;64.3554
8.02162;64.3507
8.02134;64.3461
8.02106;64.3416
8.02077;64.337
8.02048;64.3323
8.0202;64.3278
8.01991;64.3232
8.01963;64.3186
8.01935;64.3141
8.01905;64.3094
8.01877;64.3049
8.01849;64.3003
8.01821;64.2958
8.01791;64.2911
8.01762;64.2865
8.01734;64.2819
8.01706;64.2774
8.01677;64.2727
8.01648;64.2681
8.01619;64.2636
8.01591;64.259
8.01563;64.2545
8.01534;64.2498
8.01505;64.2453
8.01477;64.2407
8.01449;64.2362
8.01419;64.2314
8.0139;64.2269
8.01362;64.2223
8.01334;64.2178
8.01306;64.2132
8.01276;64.2085
8.01247;64.204
8.01219;64.1994
8.01191;64.1949
8.01161;64.1902
8.01133;64.1857
8.01105;64.1811
8.01077;64.1766
8.01048;64.172
8.01019;64.1674
8.0099;64.1627
8.00962;64.1582
8.00933;64.1536
8.00905;64.1491
8.00875;64.1444
8.00847;64.1398
8.00818;64.1353
8.0079;64.1307
8.00762;64.1261
8.00732;64.1215
8.00704;64.1169
8.00676;64.1124
8.00647;64.1078
8.00619;64.1032
8.0059;64.0987
-8.13041;66.1094
-8.13012;66.1039
-8.12974;66.0977
-8.12935;66.0914
-8.12897;66.0852
-8.12859;66.079
-8.1282;66.0727
-8.12782;66.0665
-8.12744;66.0603
-8.12705;66.054
-8.12667;66.0478
-8.12629;66.0416
-8.12591;66.0354
-8.12552;66.0291
-8.12514;66.0229
-8.12475;66.0167
-8.12436;66.0104
-8.12398;66.0042
-8.12359;65.9979
-8.12321;65.9917
-8.12283;65.9854
-8.12245;65.9792
-8.12206;65.973
-8.12169;65.9668
-8.1213;65.9605
-8.12092;65.9543
-8.12053;65.948
-8.12015;65.9419
-8.11976;65.9356
-8.11938;65.9294
-8.11899;65.9231
-8.11862;65.917
-8.11823;65.9107
-8.11785;65.9045
-8.11746;65.8982
-8.11708;65.8921
-8.11669;65.8858
-8.11631;65.8796
-8.11592;65.8733
-8.11555;65.8671
-8.11516;65.8609
-8.11478;65.8547
-8.11439;65.8484
-8.11401;65.8422
-8.11362;65.8359
-8.11324;65.8297
-8.11285;65.8234
-8.11248;65.8173
-8.1121;65.8111
-8.1117;65.8048
-8.11132;65.7986
-8.11094;65.7924
-8.11056;65.7862
-8.11017;65.78
-8.10979;65.7738
-8.1094;65.7675
-8.10902;65.7613
-8.10864;65.755
-8.10825;65.7488
-8.10786;65.7426
-8.10749;65.7364
-8.10711;65.7302
-8.10672;65.7239
-8.10634;65.7178
-8.10595;65.7115
-8.10557;65.7053
-8.10518;65.699
-8.1048;65.6929
-8.10442;65.6867
-8.10403;65.6804
-8.10366;65.6743
-8.10326;65.668
-8.10288;65.6618
-8.10251;65.6556
-8.10211;65.6493
-8.10173;65.6431
-8.10135;65.6369
-8.10097;65.6307
-8.10059;65.6245
-8.1002;65.6183
-8.09982;65.6121
-8.09942;65.6058
-8.09905;65.5997
-8.09866;65.5934
-8.09828;65.5872
-8.0979;65.581
-8.09751;65.5747
-8.09713;65.5685
-8.09675;65.5624
-8.09636;65.5561
-8.09598;65.5499
-8.09558;65.5436
-8.09521;65.5375
-8.09483;65.5313
-8.09444;65.5251
-8.09406;65.5189
-8.09368;65.5127
-8.09329;65.5064
-8.09291;65.5002
-8.09252;65.4939
-8.09214;65.4878
-8.09176;65.4816
-8.09136;65.4753
-8.09099;65.4692
-8.09061;65.463
-8.09021;65.4567
-8.08984;65.4506
-8.08946;65.4444
-8.08906;65.4381
-8.08869;65.4319
-8.0883;65.4257
-8.08791;65.4194
-8.08754;65.4133
-8.08715;65.4071
-8.08677;65.4009
-8.08638;65.3947
-8.086;65.3885
-8.08561;65.3823
-8.08523;65.3761
-8.08485;65.3699
-8.08447;65.3637
-8.08408;65.3574
-8.0837;65.3513
-8.08332;65.3451
-8.08292;65.3388
-8.08255;65.3327
-8.08217;65.3265
-8.08178;65.3202
-8.0814;65.3141
-8.08101;65.3079
-8.08062;65.3016
-8.08024;65.2954
-8.07987;65.2893
-8.07948;65.2831
-8.07909;65.2768
-8.07871;65.2707
-8.07833;65.2645
-8.07795;65.2583
-8.07756;65.252
-8.07717;65.2458
-8.0768;65.2397
-8.07641;65.2335
-8.07603;65.2273
-8.07564;65.2211
-8.07527;65.2149
-8.07487;65.2087
-8.07449;65.2025
-8.07411;65.1963
-8.07373;65.1901
-8.07333;65.1838
-8.07295;65.1777
-8.07257;65.1715
-8.07219;65.1654
-8.07181;65.1592
-8.07142;65.1529
-8.07104;65.1467
-8.07066;65.1406
-8.07028;65.1344
-8.06988;65.1281
-8.0695;65.122
-8.06912;65.1158
-8.06874;65.1096
-8.06835;65.1034
-8.06797;65.0972
-8.06758;65.091
-8.0672;65.0848
-8.06681;65.0786
-8.06643;65.0724
-8.06605;65.0663
-8.06567;65.0601
-8.06529;65.0539
-8.0649;65.0477
-8.06451;65.0414
-8.06413;65.0353
-8.06375;65.0291
-8.06337;65.023
-8.06298;65.0168
-8.06259;65.0105
-8.06221;65.0043
-8.06183;64.9982
-8.06145;64.992
-8.06107;64.9859
-8.06068;64.9797
-8.06029;64.9734
-8.05991;64.9673
-8.05952;64.9611
-8.05915;64.9549
-8.05876;64.9487
-8.05837;64.9425
-8.05799;64.9363
-8.05761;64.9302
-8.05722;64.924
-8.05685;64.9178
-8.05646;64.9116
-8.05608;64.9055
-8.05568;64.8992
-8.05531;64.8931
-8.05492;64.8869
-8.05454;64.8807
-8.05416;64.8745
-8.05378;64.8684
-8.05339;64.8622
-8.053;64.8559
-8.05262;64.8498
-8.05224;64.8436
-8.05185;64.8375
-8.05147;64.8313
-8.05109;64.8251
-8.05071;64.819
-8.05032;64.8128
-8.04993;64.8065
-8.04955;64.8004
-8.04917;64.7942
-8.04878;64.788
-8.0484;64.7818
-8.04802;64.7757
-8.04764;64.7696
-8.04725;64.7634
-8.04687;64.7572
-8.04648;64.7509
-8.04609;64.7447
-8.04571;64.7386
-8.04533;64.7325
-8.04494;64.7263
-8.04457;64.7201
-8.04418;64.7139
-8.0438;64.7078
-8.04341;64.7016
-8.04303;64.6955
-8.04265;64.6893
-8.04226;64.683
-8.04188;64.6769
-8.04149;64.6707
-8.0411;64.6645
-8.04072;64.6584
-8.04034;64.6522
-8.03996;64.646
-8.03958;64.6399
-8.03919;64.6337
-8.03881;64.6276
-8.03842;64.6214
-8.03804;64.6152
-8.03766;64.609
-8.03728;64.6029
-8.03689;64.5967
-8.03651;64.5906
-8.03612;64.5844
-8.03574;64.5782
-8.03536;64.5721
-8.03498;64.5659
-8.0346;64.5598
-8.03421;64.5536
-8.03383;64.5474
-8.03344;64.5413
-8.03305;64.535
-8.03266;64.5288
-8.03228;64.5227
-8.03189;64.5165
-8.03151;64.5104
-8.03112;64.5042
-8.03074;64.498
-8.03036;64.4919
-8.02998;64.4857
-8.0296;64.4796
-8.02921;64.4734
-8.02883;64.4672
-8.02844;64.461
-8.02806;64.4549
-8.02768;64.4488
-8.02729;64.4426
-8.02691;64.4364
-8.02652;64.4302
-8.02614;64.4241
-8.02577;64.4181
-8.02538;64.4119
-8.02499;64.4056
-8.0246;64.3994
-8.02423;64.3934
-8.02385;64.3873
-8.02346;64.3811
-8.02308;64.3749
-8.02269;64.3687
-8.02231;64.3626
-8.02193;64.3565
-8.02154;64.3503
-8.02116;64.3441
-8.02077;64.3379
-8.02039;64.3318
-8.02001;64.3257
-8.01962;64.3195
-8.01924;64.3133
-8.01885;64.3071
-8.01847;64.301
-8.01808;64.2948
-8.0177;64.2887
-8.01732;64.2825
-8.01693;64.2763
-8.01656;64.2703
-8.01617;64.2641
-8.01579;64.258
-8.0154;64.2518
-8.01501;64.2456
-8.01463;64.2395
-8.01425;64.2334
-8.01386;64.2272
-8.01348;64.221
-8.0131;64.2149
-8.01272;64.2088
-8.01233;64.2026
-8.01196;64.1965
-8.01157;64.1903
-8.01118;64.1842
-8.01079;64.178
-8.01041;64.1718
-8.01003;64.1657
-8.00964;64.1595
-8.00926;64.1534
-8.00889;64.1473
-8.0085;64.1411
-8.00811;64.135
-8.00772;64.1288
-8.00734;64.1227
-8.00696;64.1165
-8.00657;64.1103
-8.00619;64.1042
8.13073;66.1134
8.1305;66.1092
8.13022;66.1046
8.12993;66.0999
8.12964;66.0952
8.12935;66.0906
8.12908;66.086
8.12879;66.0813
8.1285;66.0767
8.12822;66.072
8.12793;66.0674
8.12764;66.0627
8.12735;66.058
8.12707;66.0534
8.12678;66.0488
8.12649;66.0441
8.12622;66.0395
8.12593;66.0349
8.12564;66.0301
8.12536;66.0256
8.12507;66.0209
8.12478;66.0162
8.12449;66.0115
8.12421;66.007
8.12393;66.0023
8.12364;65.9977
8.12336;65.9931
8.12306;65.9883
8.12278;65.9837
8.12249;65.9791
8.12221;65.9744
8.12191;65.9697
8.12164;65.9652
8.12135;65.9605
8.12107;65.9559
8.12078;65.9513
8.12049;65.9465
8.1202;65.9419
8.11993;65.9373
8.11963;65.9326
8.11935;65.928
8.11906;65.9234
8.11878;65.9187
8.11848;65.914
8.11821;65.9094
8.11792;65.9048
8.11764;65.9002
8.11735;65.8955
8.11706;65.8908
8.11677;65.8862
8.11649;65.8816
8.1162;65.8769
8.11593;65.8724
8.11563;65.8676
8.11534;65.863
8.11507;65.8584
8.11477;65.8537
8.11449;65.8491
8.1142;65.8445
8.11392;65.8398
8.11362;65.8351
8.11335;65.8306
8.11306;65.8259
8.11278;65.8213
8.11249;65.8166
8.1122;65.8119
8.11192;65.8074
8.11163;65.8027
8.11134;65.798
8.11106;65.7935
8.11077;65.7887
8.11048;65.7841
8.1102;65.7795
8.10991;65.7748
8.10962;65.7702
8.10934;65.7656
8.10905;65.7609
8.10878;65.7564
8.10848;65.7517
8.10819;65.747
8.10791;65.7424
8.10762;65.7377
8.10735;65.7332
8.10705;65.7285
8.10676;65.7238
8.10648;65.7192
8.10619;65.7146
8.10592;65.71
8.10562;65.7053
8.10533;65.7006
8.10505;65.696
8.10476;65.6914
8.10449;65.6868
8.10419;65.6821
8.1039;65.6775
8.10363;65.6729
8.10333;65.6682
8.10306;65.6637
8.10277;65.659
8.10249;65.6544
8.1022;65.6497
8.1019;65.645
8.10163;65.6405
8.10134;65.6358
8.10105;65.6312
8.10077;65.6266
8.10047;65.6219
8.10019;65.6173
8.09991;65.6126
8.09962;65.608
8.09933;65.6034
8.09906;65.5988
8.09876;65.5941
8.09847;65.5895
8.0982;65.5849
8.0979;65.5802
8.09761;65.5756
8.09733;65.5709
8.09704;65.5663
8.09676;65.5617
8.09647;65.557
8.09619;65.5525
8.0959;65.5478
8.09562;65.5432
8.09533;65.5386
8.09505;65.534
8.09476;65.5293
8.09447;65.5246
8.09419;65.52
8.0939;65.5154
8.09362;65.5108
8.09332;65.5061
8.09305;65.5016
8.09276;65.4969
8.09247;65.4923
8.09219;65.4876
8.09189;65.4829
8.09161;65.4784
8.09132;65.4737
8.09105;65.4692
8.09075;65.4645
8.09047;65.4599
8.09019;65.4553
8.0899;65.4507
8.08961;65.446
8.08934;65.4414
8.08904;65.4367
8.08875;65.4321
8.08847;65.4275
8.08818;65.4228
8.0879;65.4183
8.0876;65.4136
8.08733;65.409
8.08704;65.4044
8.08675;65.3997
8.08646;65.3951
8.08619;65.3905
8.08589;65.3858
8.08561;65.3813
8.08532;65.3766
8.08504;65.372
8.08475;65.3674
8.08447;65.3628
8.08417;65.3581
8.0839;65.3535
8.08361;65.3489
8.08333;65.3443
8.08303;65.3396
8.08274;65.335
8.08246;65.3304
8.08218;65.3258
8.08189;65.3212
8.08162;65.3166
8.08132;65.3119
8.08103;65.3072
8.08075;65.3027
8.08047;65.2981
8.08018;65.2934
8.0799;65.2889
